,Unnamed: 0,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,first_match_date,last_match_date
0,0,113190,Bobby,Riggs,U,,USA,,,,
1,1,200000,X,X,U,19000000.0,UNK,,,,
2,2,200001,Martina,Hingis,R,19800930.0,SUI,170.0,Q134720,1993-10-18,1996-03-04
3,3,200002,Mirjana,Lucic,R,19820309.0,CRO,181.0,Q239686,1996-12-09,2017-01-09
4,4,200003,Justine,Henin,R,19820601.0,BEL,167.0,Q11682,1996-11-18,2000-01-09
5,5,200004,Kerry Anne,Guse,R,19721204.0,AUS,159.0,Q516757,1992-01-13,2001-01-15
6,6,200005,Jolene,Watanabe,R,19680831.0,USA,,Q1702635,1990-07-09,2001-06-11
7,7,200006,Karina,Habsudova,R,19730802.0,SVK,170.0,Q269278,1989-10-02,2001-07-30
8,8,200007,Silvija,Talaja,R,19780114.0,CRO,173.0,Q271692,1995-02-20,2005-01-03
9,9,200008,Alicia,Molik,R,19810127.0,AUS,182.0,Q232922,1997-11-11,2010-02-15
10,10,200009,Tamarine,Tanasugarn,R,19770524.0,THA,165.0,Q144555,1994-06-27,2015-03-23
11,11,200010,Rita,Grande,R,19750323.0,ITA,177.0,Q264551,1990-07-16,2004-05-17
12,12,200011,Katarina,Srebotnik,R,19810312.0,SLO,180.0,Q229116,1996-11-11,2008-02-25
13,13,200012,Jana,Nejedly,R,19740609.0,CAN,175.0,Q2908430,1991-05-13,2003-02-03
14,14,200013,Angelica,Gavaldon,R,19731003.0,MEX,,Q2283377,1989-03-06,2000-01-07
15,15,200014,Tzipi,Obziler,R,19730419.0,ISR,172.0,Q867533,1989-05-15,2009-01-19
16,16,200015,Petra,Mandula,R,19780117.0,HUN,178.0,Q258965,1993-08-09,2005-02-14
17,17,200016,Sandrine,Testud,R,19720403.0,FRA,176.0,Q259026,1989-03-27,2004-02-02
18,18,200017,Arantxa,Sanchez Vicario,R,19711218.0,ESP,168.0,Q188080,1985-05-06,1987-02-16
19,19,200018,Julia,Abe,R,19760521.0,GER,,Q1503174,1991-07-29,2000-02-14
20,20,200019,Alexandra,Fusai,R,19731122.0,FRA,176.0,Q468226,1989-12-04,2002-10-14
21,21,200020,Lisa,Raymond,R,19730810.0,USA,165.0,Q10129,1989-08-28,2006-10-02
22,22,200021,Alexia,Dechaume Balleret,R,19700503.0,FRA,,Q748769,1985-10-21,1999-03-05
23,23,200022,Emmanuelle,Gagliardi,R,19760709.0,SUI,171.0,Q254686,1992-02-10,2008-07-07
24,24,200023,Bryanne,Stewart,R,19791209.0,AUS,174.0,Q456729,1996-11-18,2006-02-20
25,25,200024,Maria,Vento Kabchi,R,19740524.0,VEN,168.0,Q254260,1988-07-11,2006-09-25
26,26,200025,Ludmila,Cervanova,R,19791015.0,SVK,171.0,Q591648,1995-05-08,2009-07-20
27,27,200026,Florencia,Labat,L,19710612.0,ARG,170.0,Q455165,1988-10-10,2000-01-03
28,28,200027,Magui,Serna,L,19790301.0,ESP,167.0,Q271740,1994-01-17,2006-03-06
29,29,200028,Maureen,Drake,R,19710321.0,CAN,175.0,Q2777538,1987-01-05,2016-06-06
30,30,200029,Lisa,Mcshea,R,19741029.0,AUS,174.0,Q3242430,1991-08-05,2003-02-24
31,31,200030,Miroslava,Vavrinec,R,19780401.0,SUI,173.0,Q233306,1993-06-07,2001-06-18
32,32,200031,Meilen,Tu,R,19780117.0,USA,163.0,Q265572,1994-02-21,2007-01-01
33,33,200032,Barbara,Schett,R,19760310.0,AUT,176.0,Q259647,1991-10-21,2004-01-05
34,34,200033,Serena,Williams,R,19810926.0,USA,175.0,Q11459,1997-08-04,1998-01-11
35,35,200034,Amanda,Grahame,L,19790325.0,AUS,,Q33027005,1997-11-11,2003-01-13
36,36,200035,Maria,Sanchez Lorenzo,R,19771107.0,ESP,171.0,Q522197,1992-06-08,2006-05-15
37,37,200036,Nicole,Pratt,R,19730305.0,AUS,163.0,Q271711,1990-06-25,2007-01-29
38,38,200037,Sabine,Appelmans,L,19720422.0,BEL,168.0,Q239791,1988-02-01,1999-10-04
39,39,200038,Annabel,Ellwood,R,19780202.0,AUS,165.0,Q2382889,1994-04-04,2001-10-08
40,40,200039,Chanda,Rubin,R,19760218.0,USA,168.0,Q237894,1990-06-18,2002-05-06
41,41,200040,Anna,Smashnova,R,19760716.0,ISR,157.0,Q233521,1990-11-05,2006-06-05
42,42,200041,Amy,Frazier,R,19720919.0,USA,175.0,Q254340,1986-09-22,2006-07-31
43,43,200042,Els,Callens,R,19700820.0,BEL,178.0,Q260112,1987-08-10,2005-01-10
44,44,200043,Virginie,Razzano,R,19830512.0,FRA,173.0,Q220425,1999-04-12,2017-01-16
45,45,200044,Denisa,Chladkova,R,19790208.0,CZE,174.0,Q271728,1995-03-20,2006-01-09
46,46,200045,Tara,Snyder,R,19770526.0,USA,175.0,Q301072,1994-07-25,2006-08-07
47,47,200046,Meghann,Shaughnessy,R,19790413.0,USA,180.0,Q54652,1994-03-21,2008-11-03
48,48,200047,Pavlina,Nola,R,19740714.0,NZL,,Q629984,1994-08-15,2002-01-14
49,49,200048,Elena,Likhovtseva,R,19750908.0,RUS,174.0,Q233231,1990-10-01,2007-06-18
50,50,200049,Conchita,Martinez,R,19720416.0,ESP,170.0,Q232618,1986-09-15,1988-05-23
51,51,200050,Sandra,Kleinova,R,19780508.0,CZE,177.0,Q3471919,1993-10-04,2007-06-04
52,52,200051,Irina,Spirlea,R,19740326.0,ROU,175.0,Q265927,1990-02-26,1993-09-28
53,53,200052,Olga,Barabanschikova,R,19791102.0,BLR,172.0,Q452832,1994-08-29,2004-03-22
54,54,200053,Lubomira,Bacheva,R,19750307.0,BUL,,Q3242109,1989-07-31,2004-04-05
55,55,200054,Sylvia,Plischke,R,19770720.0,AUT,177.0,Q432729,1992-08-24,2002-04-15
56,56,200055,Mariana,Diaz Oliva,R,19760311.0,ARG,172.0,Q2307635,1991-10-07,2006-10-09
57,57,200056,Jelena,Kostanic Tosic,L,19810706.0,CRO,168.0,Q233556,1997-07-28,2010-08-23
58,58,200057,Erika,De Lone,R,19721014.0,USA,,Q940235,1987-10-25,2003-07-07
59,59,200058,Anna,Foldenyi Dicker,R,19740822.0,HUN,165.0,Q4767019,1988-10-31,2004-05-17
60,60,200059,Ruxandra,Dragomir Ilie,R,19721024.0,ROU,168.0,Q273507,1990-08-13,2005-02-21
61,61,200060,Tathiana,Garbin,R,19770630.0,ITA,172.0,Q230235,1994-05-30,2010-08-16
62,62,200061,Gala,Leon Garcia,L,19731223.0,ESP,163.0,Q455239,1991-04-29,2004-05-03
63,63,200062,Kristina,Brandi,R,19770329.0,PUR,168.0,Q264544,1991-10-21,2007-06-11
64,64,200063,Tatiana,Panova,R,19760813.0,RUS,154.0,Q269080,1992-10-19,2006-05-08
65,65,200064,Amanda,Coetzer,R,19711022.0,RSA,158.0,Q233339,1986-11-17,1991-05-20
66,66,200065,Amelie,Mauresmo,R,19790705.0,FRA,175.0,Q180872,1994-07-11,1999-01-11
67,67,200066,Cristina,Torrens Valero,R,19740912.0,ESP,171.0,Q271754,1989-09-18,2004-04-05
68,68,200067,Patty,Schnyder,L,19781214.0,SUI,168.0,Q231954,1993-10-11,2018-08-27
69,69,200068,Lilia,Osterloh,R,19780407.0,USA,170.0,Q258202,1995-10-09,2010-01-18
70,70,200069,Nadia,Petrova,R,19820608.0,RUS,178.0,Q11659,1996-11-11,2014-02-10
71,71,200070,Anne Gaelle,Sidot,L,19790724.0,FRA,172.0,Q1563349,1993-11-29,2002-02-11
72,72,200071,Lenka,Nemeckova,R,19760420.0,CZE,170.0,Q3229475,1992-08-10,2005-01-10
73,73,200072,Cara,Black,R,19790217.0,ZIM,167.0,Q229128,1993-03-22,2008-07-28
74,74,200073,Julie,Pullin,L,19751105.0,GBR,173.0,Q6308474,1991-04-22,2003-01-06
75,75,200074,Jane,Chi,R,19740621.0,USA,165.0,Q24347657,1992-08-10,2002-07-22
76,76,200075,Jing Qian,Yi,R,19740228.0,CHN,168.0,Q3572264,1991-03-25,2001-04-16
77,77,200076,Laurence,Courtois,R,19760118.0,BEL,172.0,Q221591,1991-08-19,2001-04-16
78,78,200077,Jennifer,Capriati,R,19760329.0,USA,170.0,Q11680,1998-08-24,1999-01-11
79,79,200078,Barbara,Schwartz,L,19790127.0,AUT,181.0,Q275571,1996-09-30,2006-05-22
80,80,200079,Kim,Clijsters,R,19830608.0,BEL,175.0,Q11685,1997-08-12,1999-09-20
81,81,200080,Dominique,Monami,R,19730531.0,BEL,170.0,Q270967,1989-10-23,1997-10-12
82,82,200081,Anke,Huber,R,19741204.0,GER,173.0,Q57401,1989-01-23,1999-08-02
83,83,200082,Kristie,Boogert,R,19731216.0,NED,178.0,Q262062,1991-12-02,2003-04-07
84,84,200083,Alexandra,Stevenson,R,19801215.0,USA,185.0,Q241637,1996-10-14,2018-09-24
85,85,200084,Asa,Carlsson,R,19750616.0,SWE,178.0,Q258930,1990-11-26,2004-05-17
86,86,200085,Ai,Sugiyama,R,19750705.0,JPN,163.0,Q229100,1991-08-12,2008-02-25
87,87,200086,Magdalena,Maleeva,R,19750401.0,BUL,168.0,Q238102,1989-04-03,2000-02-07
88,88,200087,Seda,Noorlander,R,19740522.0,NED,166.0,Q839952,1990-02-26,2006-07-17
89,89,200088,Adriana,Gersi,R,19760626.0,CZE,166.0,Q2825062,1992-08-10,2002-01-06
90,90,200089,Miriam,Oremans,R,19720909.0,NED,169.0,Q273481,1989-10-02,2002-02-25
91,91,200090,Anca,Barna,L,19770514.0,GER,175.0,Q72915,1991-07-08,2005-02-28
92,92,200091,Janet,Lee,R,19761022.0,TPE,175.0,Q455653,1992-06-22,2005-09-26
93,93,200092,Sandra,Nacuk,R,19800817.0,SCG,,Q2277033,1996-09-16,2002-01-06
94,94,200093,Amelie,Cocheteux,L,19780327.0,FRA,,Q461338,1993-10-25,2000-09-23
95,95,200094,Barbara,Rittner,R,19730425.0,GER,173.0,Q62208,1988-07-18,2004-08-30
96,96,200095,Linda,Wild,R,19710211.0,USA,,Q3241386,1987-01-05,2000-04-10
97,97,200096,Mary,Pierce,R,19750115.0,FRA,178.0,Q210695,1989-08-07,1990-08-06
98,98,200097,Nathalie,Tauziat,R,19671017.0,FRA,165.0,Q232633,1984-01-09,1997-08-18
99,99,200098,Henrieta,Nagyova,R,19781215.0,SVK,177.0,Q258901,1994-04-25,2006-02-20
100,100,200099,Sonya,Jeyaseelan,R,19760424.0,CAN,157.0,Q669082,1993-01-18,2003-09-22
101,101,200100,Amanda,Hopmans,R,19760211.0,NED,167.0,Q686752,1996-08-19,2003-03-31
102,102,200101,Jana,Kandarr,R,19760921.0,GER,181.0,Q73967,1993-08-23,2005-08-08
103,103,200102,Melissa,Dowse,R,19820427.0,AUS,,,1998-10-19,2002-01-06
104,104,200103,Evie,Dominikovic,R,19800529.0,AUS,173.0,Q468237,1995-03-13,2007-01-15
105,105,200104,Emilie,Loit,L,19790609.0,FRA,167.0,Q264580,1994-11-28,2009-02-09
106,106,200105,Rachel,Mcquillan,U,19711202.0,AUS,170.0,Q455711,1987-03-23,2003-03-17
107,107,200106,Angeles,Montolio,R,19750806.0,ESP,157.0,Q2626756,1991-04-29,2002-09-02
108,108,200107,Paola,Suarez,R,19760623.0,ARG,170.0,Q229474,1991-10-07,2007-06-25
109,109,200108,Elena,Dementieva,R,19811015.0,RUS,180.0,Q11667,1995-10-30,2000-02-07
110,110,200109,Nathalie,Dechy,R,19790221.0,FRA,177.0,Q229831,1994-05-09,2009-05-11
111,111,200110,Fabiola,Zuluaga,R,19790107.0,COL,172.0,Q237467,1993-09-13,2004-10-04
112,112,200111,Lina,Krasnoroutskaya,R,19840429.0,RUS,174.0,Q2419020,1999-04-05,2005-01-17
113,113,200112,Julie,Halard Decugis,R,19700910.0,FRA,173.0,Q241320,1987-01-19,1998-10-12
114,114,200113,Anna,Kournikova,R,19810607.0,RUS,173.0,Q131120,1995-08-21,2003-05-05
115,115,200114,Patricia,Wartusch,R,19780805.0,AUT,175.0,Q271724,1994-03-21,2004-08-02
116,116,200115,Brie,Rippner,R,19800121.0,USA,175.0,Q849668,1995-07-03,2002-02-17
117,117,200116,Natalia,Zvereva,R,19710416.0,BLR,174.0,Q233243,1985-10-28,1998-04-21
118,118,200117,Kveta,Peschke,R,19750709.0,CZE,165.0,Q234480,1992-05-18,2007-05-28
119,119,200118,Virginia,Ruano Pascual,R,19730921.0,ESP,169.0,Q229093,1989-10-30,2009-03-09
120,120,200119,Rita,Kuti Kis,L,19780213.0,HUN,176.0,Q735029,1994-04-04,2005-05-09
121,121,200120,Jelena,Dokic,R,19830412.0,AUS,175.0,Q283958,1997-11-24,2011-02-21
122,122,200121,Alina,Jidkova,R,19770118.0,RUS,168.0,Q269057,1992-10-26,2010-03-01
123,123,200122,Tina,Pisnik,R,19810219.0,SLO,172.0,Q287267,1995-08-14,2005-06-27
124,124,200123,Marlene,Weingartner,R,19800130.0,GER,174.0,Q70284,1994-06-20,2004-02-09
125,125,200124,Anne,Kremer,R,19751017.0,LUX,165.0,Q234906,1992-09-07,2013-04-08
126,126,200125,Corina,Morariu,R,19780126.0,USA,174.0,Q225589,1996-05-13,2003-09-15
127,127,200126,Marissa,Irvin,R,19800623.0,USA,170.0,,1997-07-21,2005-07-25
128,128,200127,Sarah,Pitkowski Malcor,R,19751113.0,FRA,,Q3473420,1991-04-01,2001-05-21
129,129,200128,Lindsay,Davenport,R,19760608.0,USA,189.0,Q11677,1991-07-29,1993-01-04
130,130,200129,Lesley,Turner,R,19420816.0,AUS,,Q263129,1978-05-29,1978-05-29
131,131,200130,Dorothy,Whitely,U,,AUS,,,,
132,132,200131,Judith,Dibar,U,19450510.0,ROU,,Q22210616,1971-03-29,1971-03-29
133,133,200132,Kay,Williams,U,,AUS,,,,
134,134,200133,Eva,Duldig,R,,NED,,,,
135,135,200134,Kerry,Ballard,U,19491216.0,AUS,,Q18015513,1973-12-10,1977-12-19
136,136,200135,Lorraine,Coghlan,R,19370923.0,AUS,155.0,Q2019897,,
137,137,200136,Valerie,Caulley,U,,AUS,,,1973-06-25,1973-06-25
138,138,200137,L,Griffiths,U,,AUS,,,1977-01-03,1977-01-03
139,139,200138,Sandra,Hole,U,,AUS,,,,
140,140,200139,Lita,Liem,L,19460227.0,INA,,Q6647376,1969-01-13,1973-04-05
141,141,200140,Beryl,Jenkins,U,,AUS,,,,
142,142,200141,Wendy,Gilchrist,L,19500517.0,AUS,,Q17438332,1969-11-03,1982-10-11
143,143,200142,Loris,Butterfield,U,,AUS,,,,
144,144,200143,Kathleen,Harter,R,19461027.0,USA,,Q1563355,1968-06-04,1979-01-08
145,145,200144,Margaret,Court,R,19420716.0,AUS,175.0,Q202342,,
146,146,200145,Kerry,Harris,R,19490919.0,AUS,173.0,Q454170,1971-08-09,1974-04-30
147,147,200146,Cynthia,Doerner,R,19510211.0,AUS,168.0,Q975605,1972-05-08,1980-06-23
148,148,200147,Geri,Shepard,U,,USA,,,,
149,149,200148,Marilyn,Tesch,U,,AUS,,Q18015520,1972-07-10,1973-07-25
150,150,200149,Helen,Sheedy,U,,AUS,,Q18012355,1970-06-22,1970-06-22
151,151,200150,Evonne,Goolagong,R,19510731.0,AUS,168.0,Q228559,1969-01-01,1969-01-01
152,152,200151,Ada,Bakker,U,19480408.0,NED,,Q16120147,1968-06-04,1968-06-04
153,153,200152,Gail,Sherriff,R,19450403.0,FRA,,Q461018,1969-07-14,1980-12-01
154,154,200153,Sheila,Washbourne,U,,AUS,,,,
155,155,200154,Sandra,Stephen,U,,AUS,,,,
156,156,200155,Lexie,Kenny,U,,AUS,,Q18012636,,
157,157,200156,Lynette,Mansfield,U,,AUS,,Q18012361,,
158,158,200157,Lynne,Nette,R,19420526.0,AUS,,,,
159,159,200158,Carol,Sherriff,R,19461020.0,AUS,,,1976-06-21,1977-01-03
160,160,200159,Rosie,Casals,R,19480916.0,USA,157.0,Q259328,1981-06-08,1985-02-18
161,161,200160,Judy,Tegart,R,19371212.0,AUS,,Q272065,1969-07-07,1978-12-11
162,162,200161,Janine,Whyte,U,,AUS,,,1972-06-26,1972-06-26
163,163,200162,Judith,Salome,U,19490210.0,NED,,Q19276930,1970-05-25,1970-06-22
164,164,200163,Helen,Oconnor,U,,AUS,,,,
165,165,200164,Joan,Johnson,U,,USA,,,1970-04-06,1970-04-06
166,166,200165,Lany,Kaligis,U,19490422.0,INA,,Q6487683,1969-01-13,1975-05-19
167,167,200166,Patricia,Edwards,U,,AUS,,,1969-01-01,1969-01-01
168,168,200167,Heather,Mckechnie,U,,AUS,,,,
169,169,200168,Karen,Krantzcke,R,19470201.0,AUS,188.0,Q299601,1969-03-03,1972-01-12
170,170,200169,Ann,Jenkins,U,,AUS,,,,
171,171,200170,Beverley,Rae,U,19291116.0,AUS,,,,
172,172,200171,Janet,Young,U,19511022.0,AUS,,Q3161931,1969-05-26,1973-04-05
173,173,200172,Caroline,Cooper,U,,AUS,,,,
174,174,200173,Kaye,Dening,U,,AUS,,,,
175,175,200174,Kerry,Wilkinson,U,,AUS,,,,
176,176,200175,Mary Ann,Eisel,U,19461125.0,USA,,Q1563951,1968-06-04,1974-03-25
177,177,200176,Kerry,Reid,R,19470807.0,AUS,166.0,Q259288,1971-08-09,1971-08-09
178,178,200177,Alison,Mckenzie,U,,AUS,,,,
179,179,200178,Sue,Hastings,U,,AUS,,,1974-06-03,1974-06-03
180,180,200179,Barbara,Hawcroft,R,19501013.0,AUS,,Q2883960,1969-01-01,1972-09-19
181,181,200180,Astrid,Suurbeek,U,19470215.0,NED,158.0,Q1258713,1968-06-04,1982-10-11
182,182,200181,Margaret,Starr,U,,AUS,,Q18012611,1969-01-13,1969-01-13
183,183,200182,E,Staples,U,,AUS,,,,
184,184,200183,Elena,Subirats,U,19471230.0,MEX,,Q8774746,1971-08-23,1971-08-23
185,185,200184,Helen,Gourlay,R,19461223.0,AUS,166.0,Q299638,1969-01-01,1980-12-01
186,186,200185,Lesley,Hunt,R,19500529.0,AUS,168.0,Q441468,1970-04-06,1979-05-07
187,187,200186,Yveline,Boy,U,,FRA,,,,
188,188,200187,Janine,Murdoch,U,,AUS,,,,
189,189,200188,Helen,Amos,R,19480630.0,AUS,,Q85909654,1968-06-24,1970-04-06
190,190,200189,Denise,Brennan,U,,AUS,,,,
191,191,200190,Billie Jean,King,R,19431122.0,USA,168.0,Q54527,1970-09-23,1970-09-23
192,192,200191,Frances,Luff,U,,AUS,,Q99657064,1970-06-22,1970-06-22
193,193,200192,Helen,Kayser,U,,AUS,,Q18016279,1970-06-22,1974-01-01
194,194,200193,Ann,Jones,L,19381007.0,GBR,,Q259356,1970-04-06,1975-08-27
195,195,200194,Francoise,Durr,R,19421225.0,FRA,162.0,Q263134,1969-01-01,1973-05-01
196,196,200195,Helen,Rush,U,,AUS,,,1969-01-01,1969-01-01
197,197,200196,Kerryl,Chute,U,19450420.0,AUS,,,,
198,198,200197,Pamela,Brand,U,19441205.0,AUS,,,,
199,199,200198,Caroline,Langsford,U,,AUS,,,,
200,200,200199,Sally,Irvine,U,,AUS,,Q18085293,,
201,201,200200,Norma,Marsh,U,19360113.0,AUS,,Q18015494,,
202,202,200201,Sharon,Thomson,U,,AUS,,,,
203,203,200202,Theresa,Van Haren,U,,AUS,,,,
204,204,200203,Vicki,Lancaster Kerr,U,19510126.0,AUS,,,1971-06-21,1977-08-31
205,205,200204,Sandra,Walsham,U,,AUS,,Q18012478,1970-06-22,1970-06-22
206,206,200205,Judy,Harris,U,,AUS,,,1980-05-03,1980-05-03
207,207,200206,L,Cameron,U,,AUS,,,,
208,208,200207,Cheryl,Norquay,U,,AUS,,,,
209,209,200208,Mandy,Morgan,U,,AUS,,Q18010830,1974-06-24,1975-06-23
210,210,200209,Wendy,Turnbull,R,19521126.0,AUS,164.0,Q259306,1972-05-22,1976-10-17
211,211,200210,Norma,Eastburn,U,,AUS,,,1973-06-25,1975-06-23
212,212,200211,Winnie,Shaw,R,19470118.0,GBR,,Q2479423,1976-06-14,1976-06-14
213,213,200212,Elizabeth,Allan,R,19461128.0,AUS,,,,
214,214,200213,Jan,Lehane,R,19410709.0,AUS,,Q2640230,,
215,215,200214,Christina,Sandberg,R,19480111.0,SWE,,Q1565643,1969-04-14,1977-06-20
216,216,200215,Susan,Alexander,R,,AUS,,Q18012436,1970-06-22,1970-06-22
217,217,200216,Janet,Fallis,U,,AUS,,Q18018389,1974-01-01,1983-10-10
218,218,200217,Adrienne,Avis,U,19501115.0,AUS,,,1970-06-22,1970-06-22
219,219,200218,DUPE Helen,Taylor,U,,AUS,,,,
220,220,200219,Patricia,Coleman,U,19530513.0,AUS,,Q3369087,1973-04-05,1973-04-16
221,221,200220,Patti,Hogan,R,19491221.0,USA,,Q3370160,1968-07-08,1976-06-14
222,222,200221,Dianne,Fromholtz,L,19560810.0,AUS,165.0,Q457833,1974-04-30,1985-03-25
223,223,200222,Anne,Coleman,U,,AUS,,Q18016290,1971-06-21,1971-06-21
224,224,200223,Sharon,Walsh Pete,R,19520224.0,USA,174.0,Q461080,1972-11-06,1987-06-15
225,225,200224,Kati,Athorne,U,,AUS,,,,
226,226,200225,Helen,Worland,R,19500428.0,AUS,,,,
227,227,200226,Mona,Guerrant,U,19481128.0,USA,,Q3320069,1972-05-22,1980-06-23
228,228,200227,Diane,James,U,,AUS,,,,
229,229,200228,Olga,Morozova,R,19490222.0,URS,170.0,Q259324,1969-04-21,1970-04-21
230,230,200229,Robyn,Knobel,U,,AUS,,Q18015528,,
231,231,200230,Patricia,Billing,U,,AUS,,,,
232,232,200231,Brenda,Dart,U,,AUS,,,,
233,233,200232,Ann,Lebedeff,U,19510504.0,USA,,Q18016300,1972-08-07,1972-08-07
234,234,200233,Chris,Matison,R,19511029.0,AUS,,Q2965954,1970-09-21,1991-12-02
235,235,200234,Pam,Whytcross,U,19531125.0,AUS,,Q445451,1974-06-03,1986-10-20
236,236,200235,Maureen,Mccalman,U,,AUS,,,,
237,237,200236,Patricia,King,U,,AUS,,,,
238,238,200237,Virginia,Wade,R,19450710.0,GBR,170.0,Q233234,1970-04-06,1970-04-06
239,239,200238,Nathalie,Fuchs,R,19520903.0,FRA,,Q3336584,1971-05-24,1980-04-07
240,240,200239,Kathy,Walker,U,,AUS,,,1974-01-01,1974-01-01
241,241,200240,Eugenia,Birioukova,R,19521218.0,AZE,,Q3059579,1974-04-15,1974-04-15
242,242,200241,Duk Hee,Lee,U,19530713.0,KOR,157.0,Q625153,1973-05-21,1982-01-04
243,243,200242,Helen,Young,U,,AUS,,,1973-12-10,1973-12-10
244,244,200243,Glynis,Coles,R,19540220.0,GBR,173.0,Q3109370,1971-06-21,1986-06-09
245,245,200244,Moira,Whitely,U,,AUS,,,1973-12-10,1973-12-10
246,246,200245,Soon Oh,Lee,U,19531004.0,KOR,,,1973-05-21,1973-05-21
247,247,200246,Leslie,Walker,U,,AUS,,,,
248,248,200247,Dorte,Ekner,U,19510502.0,DEN,,Q17370678,1978-12-11,1978-12-11
249,249,200248,Marion,Proisy,U,,FRA,,,1969-06-23,1971-08-09
250,250,200249,Joan,Walker,U,,ZIM,,,1974-01-01,1974-01-01
251,251,200250,Lindsay,Blachford,U,19530406.0,GBR,,Q59753362,1970-06-22,1974-04-30
252,252,200251,Kazuko,Sawamatsu,U,19510105.0,JPN,174.0,Q447231,1968-06-24,1970-12-30
253,253,200252,Monique,Van Haver,U,19480831.0,BEL,,Q17371506,1969-06-23,1978-12-11
254,254,200253,Kiyoko,Nomura,U,19541117.0,JPN,,,1974-12-02,1982-10-11
255,255,200254,Michele,Gurdal,U,19521130.0,BEL,,Q674358,1971-05-24,1980-06-23
256,256,200255,Lesley,Charles,U,19520715.0,GBR,,Q3236673,1970-11-02,1981-06-08
257,257,200256,Chris,Oneil,R,19560319.0,AUS,175.0,,1974-06-24,1985-06-24
258,258,200257,Helen,Crozier,U,,AUS,,,,
259,259,200258,Jeong Soon,Yang,U,19470226.0,KOR,,,,
260,260,200259,Chris,Evert,R,19541221.0,USA,168.0,Q14286,1969-03-19,1969-03-19
261,261,200260,Katerleen,Szeman,U,19561127.0,HUN,,,,
262,262,200261,Toshiko,Sade,U,19470308.0,JPN,,,1975-06-02,1975-06-23
263,263,200262,Jenny,Walker,U,19560409.0,AUS,,Q17362391,1973-06-25,1981-11-16
264,264,200263,Janet,Newberry,R,19530806.0,USA,170.0,Q3161924,1972-01-19,1980-02-18
265,265,200264,Helena,Anliot,R,19560926.0,SWE,168.0,Q3129593,1974-09-23,1980-06-16
266,266,200265,Lindsey,Beaven,R,19500101.0,GBR,,Q18015341,1969-06-23,1978-04-10
267,267,200266,Sue,Barker,R,19560419.0,GBR,165.0,Q239774,1970-11-02,1983-03-07
268,268,200267,Isabelle,Larsson,U,,SWE,,,1973-12-10,1974-01-01
269,269,200268,Frances,Candy,U,,AUS,,,1971-07-05,1973-06-25
270,270,200269,Jill,Schwikert,U,19540519.0,USA,,Q18010026,1970-09-21,1975-06-23
271,271,200270,Nellemieke,Brouwer,U,19520101.0,NED,,,1975-11-05,1975-11-05
272,272,200271,Margareta,Strandberg,U,19510320.0,SWE,,Q61670796,1969-06-23,1977-06-20
273,273,200272,Brenda,Dale,U,19410917.0,AUS,,,,
274,274,200273,Nerida,Gregory,U,19560513.0,AUS,,Q3338340,1974-06-24,1987-07-13
275,275,200274,Julie,Heldman,R,19451208.0,USA,170.0,Q1293027,1968-11-04,1968-11-04
276,276,200275,Ann,Kiyomura Hayashi,R,19550822.0,USA,,Q458438,1970-09-28,1984-06-18
277,277,200276,J D,Griffiths,U,,AUS,,,,
278,278,200277,Anneloes,Schothurst,U,,NED,,,,
279,279,200278,Sally,Arnott,U,,AUS,,,,
280,280,200279,Gail,Williams,U,,AUS,,,,
281,281,200280,Joy,Schwikert,U,19540519.0,USA,,Q18010000,1971-04-14,1975-06-23
282,282,200281,Jackie,Fayter,U,19510610.0,GBR,,Q3157398,1970-11-02,1977-05-09
283,283,200282,Jenny,Dimond,U,19551113.0,AUS,,Q86135385,1974-01-01,1979-12-17
284,284,200283,Pam,Teeguarden,R,19510417.0,USA,178.0,Q461253,1968-10-22,1985-01-07
285,285,200284,Nora,Blom,U,19510222.0,NED,,,1980-06-30,1980-07-14
286,286,200285,Mimi,Wikstedt,U,19540430.0,SWE,163.0,Q3314609,1972-06-26,1983-07-04
287,287,200286,Peggy,Michel,R,19490202.0,USA,,Q299610,1970-02-20,1977-08-31
288,288,200287,Miki,Yokobori,U,19750513.0,JPN,,,1990-10-01,1995-02-27
289,289,200288,Sue,Mappin,R,19470711.0,GBR,,Q3502956,1972-10-17,1978-10-16
290,290,200289,Chris,Cerato,U,,AUS,,,1975-06-23,1975-06-23
291,291,200290,Deborah,Fiuza,U,19540819.0,POR,,,,
292,292,200291,Dianne,Evers,R,19561109.0,AUS,,Q430332,1976-06-21,1980-06-16
293,293,200292,Vivicca,Andersson,U,,SWE,,,1980-07-14,1980-07-14
294,294,200293,Martina,Navratilova,L,19561018.0,USA,173.0,Q54545,1973-02-26,2004-06-14
295,295,200294,Gwen,Stirton,U,,AUS,,,1977-12-19,1979-12-24
296,296,200295,Ai,Iida,U,,JPN,,,,
297,297,200296,Belinda,Thompson,U,19560503.0,GBR,,,1976-11-01,1982-06-21
298,298,200297,Natasha,Chmyreva,U,19580528.0,URS,,Q15836320,1974-12-02,1976-06-14
299,299,200298,Laura,Dupont,R,19490504.0,USA,,Q1565163,1970-07-27,1983-04-25
300,300,200299,Kaye,Hallam,U,19570324.0,AUS,,Q17300639,1974-01-01,1980-11-24
301,301,200300,Sally,Greer,U,19550325.0,USA,,Q62612789,1972-10-07,1978-06-26
