,Unnamed: 0,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,first_match_date,last_match_date
0,0,100001,Gardnar,Mulloy,R,19131122.0,USA,185.0,Q54544,1968-03-04,1970-03-25
1,1,100002,Pancho,Segura,R,19210620.0,ECU,168.0,Q54581,1968-09-14,1971-12-13
2,2,100003,Frank,Sedgman,R,19271002.0,AUS,180.0,Q962049,1968-06-17,1978-01-08
3,3,100004,Giuseppe,Merlo,R,19271011.0,ITA,,Q1258752,1968-05-06,1973-06-02
4,4,100005,Richard,Gonzalez,R,19280509.0,USA,188.0,Q53554,1968-04-22,1973-08-20
5,5,100006,Grant,Golden,R,19290821.0,USA,175.0,Q3115390,1978-07-10,1978-07-10
6,6,100007,Abe,Segal,L,19301023.0,RSA,,Q1258527,1968-05-27,1972-04-08
7,7,100008,Kurt,Nielsen,R,19301119.0,DEN,,Q552261,,
8,8,100009,Istvan,Gulyas,R,19311014.0,HUN,,Q51066,1968-07-21,1973-04-09
9,9,100010,Luis,Ayala,R,19320918.0,CHI,170.0,Q1275397,1968-04-22,1971-03-28
10,10,100011,Torben,Ulrich,L,19281004.0,DEN,180.0,Q785404,1968-07-21,1974-03-03
11,11,100012,Nicola,Pietrangeli,R,19330911.0,ITA,178.0,Q709909,1968-04-15,1972-06-26
12,12,100013,Neale,Fraser,L,19331003.0,AUS,185.0,Q715173,1968-01-19,1974-06-24
13,13,100014,Trevor,Fancutt,R,19340714.0,RSA,,Q3538577,1968-12-30,1971-12-06
14,14,100015,Sammy,Giammalva,R,19340801.0,USA,180.0,Q963700,1968-08-29,1971-09-01
15,15,100016,Ken,Rosewall,R,19341102.0,AUS,175.0,Q312728,1968-04-22,1980-10-13
16,16,100017,Mal,Anderson,R,19350303.0,AUS,,Q963687,1968-07-21,1981-10-05
17,17,100018,Barry,Mackay,R,19350831.0,USA,190.0,Q1258939,1968-08-12,1970-05-07
18,18,100019,Wieslaw,Gasiorek,R,19360113.0,POL,,Q1258736,1968-04-15,1972-05-04
19,19,100020,Alejandro,Olmedo,R,19360324.0,PER,178.0,Q734544,1968-09-14,1978-10-22
20,20,100021,Ashley,Cooper,R,19360915.0,AUS,178.0,Q712208,1968-05-27,1968-05-27
21,21,100022,Roy,Emerson,R,19361103.0,AUS,183.0,Q312545,1968-11-11,1977-03-21
22,22,100023,Ramanathan,Krishnan,R,19370411.0,IND,,Q1559952,1968-06-07,1975-09-26
23,23,100024,Jan Erik,Lundquist,R,19370414.0,SWE,191.0,Q1341605,1968-04-01,1975-02-09
24,24,100025,Barry,Phillips Moore,R,19370709.0,AUS,173.0,Q1563886,1968-05-06,1977-12-19
25,25,100026,Andres,Gimeno,R,19370803.0,ESP,185.0,Q315958,1968-11-11,1974-07-09
26,26,100027,Gene,Scott,R,19371228.0,USA,185.0,Q1282493,1968-08-29,1974-08-25
27,27,100028,Manuel,Santana,R,19380510.0,ESP,170.0,Q445602,1968-02-08,1978-07-10
28,28,100029,Rod,Laver,L,19380809.0,AUS,173.0,Q105550,1968-11-11,1978-01-30
29,29,100030,Fred,Stolle,R,19381008.0,AUS,190.0,Q54671,1968-11-11,1977-08-31
30,30,100031,Dimitri,Sturdza,R,19381110.0,SUI,,Q20431255,1968-05-27,1975-02-09
31,31,100032,Patricio,Rodriguez Chi,R,19381220.0,CHI,188.0,Q7145979,1968-11-11,1974-07-21
32,32,100033,Wilhelm,Bungert,R,19390401.0,GER,188.0,Q77579,1968-08-13,1973-07-09
33,33,100034,Christian,Kuhnke,L,19390413.0,GER,,Q461558,1969-08-03,1974-07-09
34,34,100035,Ion,Tiriac,R,19390509.0,ROU,185.0,Q924245,1968-05-06,1979-01-01
35,35,100036,Rudy,Hernando,R,19390610.0,USA,,,1968-08-12,1973-07-23
36,36,100037,Nikola,Pilic,L,19390827.0,CRO,191.0,Q452365,1968-07-21,1978-05-29
37,37,100038,Jaime,Pinto Bravo,R,19391009.0,CHI,178.0,Q18390167,1968-11-11,1980-08-25
38,38,100039,Boro,Jovanovic,R,19391021.0,CRO,,Q1259703,1968-07-21,1975-04-28
39,39,100040,Bob,Hewitt,R,19400112.0,RSA,190.0,Q52453,1968-05-06,1982-04-04
40,40,100041,Ned,Neely,R,19400114.0,USA,,,1970-01-19,1970-01-19
41,41,100042,Ryoichi,Mori,R,19400114.0,JPN,,,1974-10-13,1978-11-19
42,42,100043,Zdenek,Slizek,R,19400219.0,CZE,,,1981-08-03,1981-08-03
43,43,100044,Sergei,Likhachev,R,19400320.0,RUS,,Q3479599,1968-04-15,1969-04-15
44,44,100045,John,Paish,L,19400323.0,GBR,,Q13512828,1968-03-25,1978-10-01
45,45,100046,Larry,Nagler,R,19400701.0,USA,,,1968-09-14,1968-09-14
46,46,100047,Bob,Carmichael,R,19400704.0,AUS,183.0,Q1565064,1968-04-15,1979-01-15
47,47,100048,Earl Butch,Buchholz,R,19400916.0,USA,188.0,Q195386,1968-09-14,1975-03-26
48,48,100049,Jim,Mcmanus,L,19400916.0,USA,175.0,Q12957721,1968-09-14,1976-03-22
49,49,100050,Martin,Mulligan,R,19401018.0,AUS,,Q1291938,1968-05-06,1974-07-08
50,50,100051,Premjit,Lall,R,19401020.0,IND,,Q1268979,1968-10-04,1974-07-23
51,51,100052,Keishiro,Yanagi,R,19410224.0,JPN,,Q87798987,1969-04-18,1971-05-15
52,52,100053,Colin,Stubs,R,19410227.0,AUS,,,1968-09-14,1978-01-08
53,53,100054,Jose Edison,Mandarino,R,19410326.0,BRA,173.0,,1968-11-11,1976-05-31
54,54,100055,Cliff,Drysdale,R,19410526.0,RSA,188.0,Q582003,1968-07-21,1980-06-23
55,55,100056,Harald,Elschenbroich,R,19410619.0,GER,,Q5653740,1968-08-13,1979-06-18
56,56,100057,Pierre,Barthes,R,19410913.0,FRA,,Q1558013,1968-07-21,1977-10-31
57,57,100058,Roger,Taylor,L,19411014.0,GBR,183.0,Q1282421,1968-07-21,1980-06-02
58,58,100059,Isao,Watanabe,R,19411123.0,JPN,,Q87795355,1968-07-08,1974-10-13
59,59,100060,Marty,Riessen,R,19411204.0,USA,185.0,Q1289530,1968-08-13,1981-01-19
60,60,100061,Tom,Edlefsen,R,19411212.0,USA,188.0,Q7815700,1968-07-08,1975-02-17
61,61,100062,Francois,Jauffret,R,19420209.0,FRA,180.0,Q1260078,1968-06-07,1981-08-10
62,62,100063,Billy,Higgins,R,19420402.0,USA,,,1969-08-16,1997-06-13
63,63,100064,Juan,Gisbert,R,19420405.0,ESP,,Q1290022,1968-05-06,1976-08-08
64,64,100065,Terry,Ryan,R,19420427.0,RSA,,Q23020633,1968-05-27,1976-07-12
65,65,100066,Frank,Froehling,R,19420519.0,USA,190.0,Q3082619,1970-10-18,1974-04-07
66,66,100067,Frew,Mcmillan,R,19420520.0,RSA,183.0,Q962512,1968-08-13,1983-07-25
67,67,100068,Herb,Fitzgibbon,R,19420714.0,USA,,Q1565884,1968-07-08,1973-01-03
68,68,100069,Dennis,Ralston,R,19420727.0,USA,188.0,Q1189457,1968-07-21,1980-06-02
69,69,100070,Jan,Kukal,R,19420913.0,CZE,,Q1258763,1968-08-13,1975-12-26
70,70,100071,Jean Claude,Barclay,R,19421230.0,FRA,,Q1561962,1968-04-15,1974-06-03
71,71,100072,Bailey,Brown,R,19430615.0,USA,,,1969-07-28,1978-07-16
72,72,100073,Mark,Cox,L,19430705.0,GBR,185.0,Q1565058,1968-07-08,1981-05-04
73,73,100074,Arthur,Ashe,R,19430710.0,USA,185.0,Q53325,1968-02-08,1979-03-08
74,74,100075,Owen,Davidson,L,19431004.0,AUS,185.0,Q976174,1968-04-22,1975-10-05
75,75,100076,Milan,Holecek,R,19431023.0,CZE,190.0,Q1563971,1968-04-15,1976-02-02
76,76,100077,Daniel,Contet,R,19431103.0,FRA,,Q1563980,1968-04-15,1972-05-22
77,77,100078,Clark,Graebner,R,19431104.0,USA,188.0,Q1269127,1968-09-14,1975-08-18
78,78,100079,Bill,Bowrey,R,19431225.0,AUS,,Q577531,1968-05-06,1974-12-21
79,79,100080,Szabolcz,Baranyi,R,19440131.0,HUN,,Q13512888,1968-04-15,1978-07-24
80,80,100081,Charlie,Pasarell,R,19440212.0,USA,185.0,Q1269243,1968-02-08,1979-02-12
81,81,100082,Roger,Dowdeswell,R,19440216.0,ZIM,,Q7358114,1970-06-01,1975-05-10
82,82,100083,Nicola,Spear,R,19440222.0,SRB,,Q1258505,1968-05-27,1979-07-16
83,83,100084,Tom,Okker,R,19440222.0,NED,178.0,Q455411,1968-07-08,1981-10-12
84,84,100085,Hans Joachim,Ploetz,R,19440226.0,GER,,,1968-08-13,1976-05-31
85,85,100086,Frantisek,Pala,L,19440328.0,CZE,,Q323289,1969-11-24,1978-07-24
86,86,100087,John,Newcombe,R,19440523.0,AUS,183.0,Q312464,1968-07-21,1979-10-15
87,87,100088,Patricio,Cornejo,R,19440606.0,CHI,180.0,Q1271345,1968-11-11,1978-07-30
88,88,100089,Patrice,Beust,R,19440903.0,FRA,170.0,Q3368873,1968-04-15,1974-12-21
89,89,100090,Dick,Crealy,R,19440918.0,AUS,191.0,Q962839,1968-08-13,1981-01-05
90,90,100091,Colin,Dibley,R,19440919.0,AUS,188.0,Q390839,1968-06-10,1981-03-02
91,91,100092,Alex,Metreveli,R,19441102.0,RUS,,Q465796,1968-04-15,1979-09-14
92,92,100093,William,Brown,R,19450114.0,USA,,Q13512796,1968-07-29,1976-03-22
93,93,100094,Jim,Osborne,R,19450201.0,USA,185.0,Q1562015,1968-09-14,1978-10-01
94,94,100095,Tony,Bardsley,R,19450209.0,CAN,,Q7821830,1968-08-12,1975-10-17
95,95,100096,Peter,Burwash,R,19450210.0,CAN,175.0,Q7173087,1968-08-12,1971-12-06
96,96,100097,Nicholas,Kalogeropoulos,R,19450218.0,GRE,,Q3339850,1968-05-06,1979-03-19
97,97,100098,Ove,Bengtson,R,19450405.0,SWE,196.0,Q374309,1968-06-24,1979-06-18
98,98,100099,Thomaz,Koch,L,19450511.0,BRA,,Q1281836,1968-11-11,1983-11-21
99,99,100100,Tony,Roche,L,19450517.0,AUS,178.0,Q710119,1968-08-13,1980-10-13
100,100,100101,Mike,Belkin,R,19450629.0,CAN,,Q1563966,1968-01-19,1975-02-17
101,101,100102,Joaquin,Loyo Mayo,R,19450816.0,MEX,,Q1565143,1968-08-29,1980-03-31
102,102,100103,Peter,Curtis,R,19450829.0,GBR,,Q3376525,1968-08-29,1975-03-17
103,103,100104,Richard,Russell,R,19450908.0,JAM,,,1968-08-29,1974-06-03
104,104,100105,Allan,Stone,R,19451014.0,AUS,,Q1260060,1968-07-07,1979-01-01
105,105,100106,Graham,Stilwell,R,19451115.0,GBR,173.0,Q5593283,1968-06-24,1975-08-04
106,106,100107,Robert,Rheinberger,R,19451118.0,AUS,,,1973-10-08,1975-02-17
107,107,100108,Chris,Bovett,R,19451225.0,GBR,,,1968-08-05,1971-05-31
108,108,100109,Jun,Kuki,R,19451228.0,JPN,,Q16267024,1968-08-17,1982-10-18
109,109,100110,Terry,Addison,R,19460111.0,AUS,180.0,Q13848246,1968-06-07,1974-04-15
110,110,100111,Ray,Keldie,R,19460117.0,AUS,,Q7297691,1968-01-19,1975-11-10
111,111,100112,John,Clifton,R,19460219.0,GBR,,Q6226389,1968-03-25,1974-06-03
112,112,100113,Jan,Kodes,R,19460301.0,CZE,175.0,Q317431,1968-11-11,1996-10-14
113,113,100114,Ray,Ruffels,R,19460323.0,AUS,,Q1258947,1968-05-06,1980-01-07
114,114,100115,Jaime,Fillol,R,19460603.0,CHI,180.0,Q1258592,1968-07-07,1984-06-18
115,115,100116,Sherwood,Stewart,R,19460606.0,USA,188.0,Q984213,1968-07-15,1982-08-31
116,116,100117,Butch,Seewagen,R,19460613.0,USA,188.0,Q18030909,1968-07-22,1978-07-23
117,117,100118,Ivan,Molina,L,19460616.0,COL,,Q1281826,1968-04-15,1980-09-08
118,118,100119,Ilie,Nastase,R,19460719.0,ROU,183.0,Q106113,1968-05-06,1985-10-07
119,119,100120,Robert,Maud,R,19460812.0,RSA,180.0,Q1565123,1968-08-13,1975-04-07
120,120,100121,Raymond,Moore,R,19460824.0,RSA,183.0,Q1563090,1968-05-06,1983-05-02
121,121,100122,Julian,Ganzabal,R,19460825.0,ARG,,Q22004451,1968-11-11,1980-09-08
122,122,100123,Patrick,Hombergen,R,19460908.0,BEL,,Q23023184,1968-04-15,1979-06-11
123,123,100124,Steve,Turner,R,19461017.0,USA,,,1968-07-29,1977-02-07
124,124,100125,John,Cooper,R,19461104.0,AUS,,Q1260301,1969-06-16,1975-11-10
125,125,100126,Stan,Smith,R,19461214.0,USA,193.0,Q54657,1968-06-24,1983-04-11
126,126,100127,Tom,Gorman,R,19460119.0,USA,180.0,Q1258917,1968-07-07,1980-06-02
127,127,100128,Cliff,Richey,R,19461231.0,USA,175.0,Q1565885,1968-02-08,1978-01-22
128,128,100129,Jean Baptiste,Chanfreau,R,19470117.0,FRA,,Q1563100,1968-05-06,1979-10-29
129,129,100130,Vladimir,Zednik,R,19470201.0,CZE,,Q1261168,1968-03-25,1979-01-15
130,130,100131,Guillermo,Oropez,R,19470207.0,USA,,,1968-09-22,1978-07-16
131,131,100132,Armistead,Neely,R,19470319.0,USA,,Q18085277,1968-07-08,1979-08-06
132,132,100133,Pat,Cramer,R,19470321.0,RSA,,Q7143331,1968-04-08,1979-04-30
133,133,100134,Roy,Barth,R,19470330.0,USA,175.0,Q18240972,1968-02-12,1974-08-28
134,134,100135,Onny,Parun,R,19470415.0,NZL,188.0,Q939026,1968-06-24,1982-03-05
135,135,100136,Humphrey,Hose,R,19470504.0,VEN,,Q22005197,1968-04-27,1979-12-07
136,136,100137,Hans Jurgen,Pohmann,R,19470523.0,GER,178.0,Q95218,1968-04-15,1979-06-18
137,137,100138,Dan,Bleckinger,R,19470527.0,USA,,,1968-08-17,1982-05-03
138,138,100139,Gerald,Battrick,R,19470527.0,GBR,178.0,Q1565118,1968-04-15,1976-05-22
139,139,100140,Steve,Faulk,R,19470601.0,USA,,,1968-07-29,1974-06-10
140,140,100141,Zeljko,Franulovic,R,19470613.0,CRO,,Q1290977,1968-05-27,1983-06-13
141,141,100142,Peter,Szoke,R,19470808.0,HUN,,Q1563115,1968-04-15,1980-12-15
142,142,100143,Peter,Fishbach,R,19470829.0,USA,180.0,Q87758114,1968-08-17,1978-10-15
143,143,100144,Bob,Lutz,R,19470829.0,USA,180.0,Q888085,1968-09-14,1985-02-18
144,144,100145,Dick,Dell,R,19470929.0,USA,,Q3026568,1968-08-29,1978-11-19
145,145,100146,Jun,Kamiwazumi,R,19471001.0,JPN,,Q11588830,1968-01-19,1980-10-20
146,146,100147,Marcello,Lara,R,19471005.0,MEX,,Q1565079,1968-08-29,1979-12-07
147,147,100148,Ismail,El Shafei,R,19471115.0,EGY,,Q402950,1968-06-24,1982-02-22
148,148,100149,Toshiro,Sakai,R,19471123.0,JPN,,Q962038,1968-01-19,1986-07-21
149,149,100150,Lito,Alvarez,R,19471205.0,ARG,,Q963823,1968-07-22,1979-07-23
150,150,100151,Karl,Coombes,R,19471217.0,AUS,180.0,Q16855126,1968-06-22,1979-09-10
151,151,100152,David,Lloyd,R,19480103.0,GBR,,Q3018308,1968-04-22,1980-06-02
152,152,100153,Patrice,Hagelauer,R,19480105.0,FRA,188.0,Q3368955,1975-12-21,1980-08-11
153,153,100154,Peter,Kanderal,R,19480116.0,SUI,,Q86628337,1973-07-09,1977-03-19
154,154,100155,Ramiro,Benavides,R,19470130.0,BOL,,,1974-11-24,1985-01-14
155,155,100156,Jasjit,Singh,R,19480204.0,IND,,Q18091541,1968-08-12,1979-06-25
156,156,100157,Stanley,Pasarell,R,19480211.0,USA,185.0,,1968-07-22,1970-09-02
157,157,100158,John,Bartlett,R,19480317.0,AUS,188.0,Q6220953,1968-07-08,1979-10-22
158,158,100159,Vladimir,Korotkov,R,19480423.0,RUS,,Q12488,1968-06-24,1973-06-02
159,159,100160,Georges,Goven,R,19480426.0,FRA,173.0,Q1563939,1968-04-15,1984-05-07
160,160,100161,Jurgen,Fassbender,R,19480528.0,GER,,Q77578,1968-08-13,1979-11-12
161,161,100162,Brian,Fairlie,R,19480613.0,NZL,173.0,Q1563153,1968-05-06,1979-04-02
162,162,100163,Tom,Leonard,R,19480715.0,USA,175.0,Q1563959,1968-09-14,1982-04-12
163,163,100164,Bill,Lofgren,R,19480731.0,USA,,,1977-03-08,1977-01-01
164,164,100165,Steve,Siegel,R,19480904.0,USA,,Q23023819,1972-06-05,1973-06-04
165,165,100166,Gene,Malin,R,19481001.0,USA,,,1976-09-20,1980-03-10
166,166,100167,Sever,Muresan,R,19481023.0,ROU,,Q7457808,1968-09-08,1973-06-11
167,167,100168,Kenneth,McMillan,R,19481125.0,USA,,,1975-03-04,1975-08-12
168,168,100169,Ian,Fletcher,R,19481201.0,AUS,,Q3147262,1968-01-19,1978-07-02
169,169,100170,Bernard,Mignot,R,19481203.0,BEL,,Q2898324,1971-05-22,1977-12-29
170,170,100171,John,Yuill,R,19481212.0,RSA,,Q3182800,1969-04-14,1983-04-04
171,171,100172,Tito,Vazquez,R,19490101.0,ARG,173.0,Q2040551,1968-04-27,1976-10-04
172,172,100173,Andrew,Pattison,R,19490130.0,USA,188.0,Q716408,1968-01-08,1983-05-16
173,173,100174,Manuel,Orantes,L,19490206.0,ESP,178.0,Q318569,1968-04-15,1983-07-25
174,174,100175,Zan,Guerry,R,19490212.0,USA,,Q22278049,1968-04-15,1982-07-12
175,175,100176,Hans,Kary,L,19490223.0,AUT,172.0,Q3126972,1968-08-20,1984-03-05
176,176,100177,Pavel,Hutka,R,19490228.0,CZE,,Q7155624,1975-05-07,1982-07-26
177,177,100178,Bob,Giltinan,R,19490407.0,AUS,,Q2907669,1968-05-06,1979-01-01
178,178,100179,Karl,Meiler,R,19490430.0,GER,178.0,Q89533,1968-05-29,1985-06-10
179,179,100180,Bill,Lloyd,R,19490507.0,AUS,,,1968-01-19,1978-10-15
180,180,100181,Larry,Turville,R,19490604.0,USA,,,1969-08-16,1978-09-25
181,181,100182,Mike,Estep,R,19490719.0,USA,173.0,Q4107672,1968-02-12,1983-02-21
182,182,100183,Jim,Ward,R,19490728.0,USA,,,1968-06-22,1972-04-08
183,183,100184,Lars,Elvstrom,R,19490818.0,DEN,,Q16064404,1972-12-11,1982-02-15
184,184,100185,Patrick,Proisy,R,19490910.0,FRA,180.0,Q1282611,1968-05-27,1981-05-25
185,185,100186,Jeff,Borowiak,R,19490925.0,USA,193.0,Q1565788,1968-08-29,1985-04-29
186,186,100187,Luis Felipe,Tavares,R,19490926.0,BRA,,,1969-05-12,1980-08-18
187,187,100188,John,Fort,R,19490928.0,USA,,,1974-08-25,1974-08-25
188,188,100189,Dale,Power,R,19491002.0,CAN,,Q5210590,1975-10-17,1979-10-27
189,189,100190,Norman,Holmes,R,19491005.0,USA,,,1968-06-22,1976-02-24
190,190,100191,Doug,Crawford,R,19491015.0,USA,188.0,,1972-09-25,1977-08-31
191,191,100192,Kent,Crawford,R,19491015.0,USA,,,1978-10-01,1978-10-01
192,192,100193,Wanaro,N'Godrella,R,19491019.0,FRA,,Q3566000,1969-04-15,1976-04-18
193,193,100194,Larry,Parker,R,19491023.0,USA,,,1968-09-22,1974-01-07
194,194,100195,Nicolas,Kelaidis,R,19491029.0,GRE,178.0,Q27996064,1973-01-08,1978-10-15
195,195,100196,Haroon,Rahim,R,19491112.0,PAK,,Q1258703,1968-07-22,1977-01-17
196,196,100197,Alejandro,Pierola,R,19491120.0,CHI,,Q4714630,1976-10-04,1983-04-18
197,197,100198,Alvaro,Betancur,R,19500103.0,COL,,Q86431834,1970-04-11,1981-07-13
198,198,100199,Patrice,Dominguez,L,19500112.0,FRA,173.0,Q3368924,1968-07-08,1981-03-16
199,199,100200,Antonio,Zugarelli,R,19500117.0,ITA,,Q267328,1971-05-03,1983-04-18
200,200,100201,Syd,Ball,R,19500124.0,AUS,188.0,Q1563900,1968-11-23,1983-10-17
201,201,100202,George,Amaya,L,19500212.0,USA,173.0,,1974-08-25,1980-03-10
202,202,100203,Phil,Dent,R,19500214.0,AUS,183.0,Q976190,1968-05-06,1982-12-02
203,203,100204,Pancho,Walthall,L,19500216.0,USA,,,1972-07-31,1978-04-30
204,204,100205,Paul,Gerken,R,19500315.0,USA,185.0,Q3371310,1968-08-29,1977-08-31
205,205,100206,Kenichi,Hirai,R,19500319.0,JPN,,Q17986761,1971-08-03,1984-05-07
206,206,100207,Noel,Phillips,R,19500328.0,AUS,,,1977-12-19,1979-05-07
207,207,100208,Dick,Bohrnstedt,R,19500428.0,USA,,Q16144736,1968-09-14,1979-07-02
208,208,100209,George,Taylor,R,19500504.0,USA,,,1968-09-14,1978-08-06
209,209,100210,Steve,Docherty,R,19500506.0,AUS,,Q7612404,1974-12-16,1981-03-23
210,210,100211,Louk,Sanders,R,19500509.0,NED,,Q2157904,1974-07-21,1982-10-18
211,211,100212,F D,Robbins,R,19500613.0,USA,,,1968-08-17,1978-10-01
212,212,100213,Fred,Hemmes,U,19500614.0,NED,,Q719304,1970-08-02,1976-07-13
213,213,100214,Adriano,Panatta,R,19500709.0,ITA,183.0,Q375938,1968-05-06,1983-06-06
214,214,100215,Fred,Mcnair,R,19500722.0,USA,183.0,Q3086899,1969-07-14,1981-10-05
215,215,100216,Charlie,Owens,R,19500731.0,USA,,Q5081403,1972-07-23,1981-01-19
216,216,100217,Bob,Mckinley,R,19500805.0,USA,,Q7347560,1968-08-29,1973-06-11
217,217,100218,Butch,Palmer,R,19500904.0,USA,,,1968-08-17,1973-07-09
218,218,100219,Geoff,Masters,R,19500919.0,AUS,,Q1260231,1968-11-23,1980-01-14
219,219,100220,Jiri,Hrebec,R,19500919.0,CZE,,Q2057065,1970-08-17,1981-08-10
220,220,100221,Carlos,Kirmayr,R,19500923.0,BRA,173.0,Q1042999,1974-11-24,1987-07-27
221,221,100222,Mike,Powers,R,19500924.0,USA,,,1974-08-05,1974-08-05
222,222,100223,Jeff,Simpson,R,19501029.0,NZL,,Q6174987,1970-01-26,1983-01-10
223,223,100224,Peter,Campbell,R,19501110.0,AUS,,,1968-12-09,1980-08-04
224,224,100225,Peter,Doerner,R,19501117.0,AUS,,Q18010763,1969-04-14,1974-08-25
225,225,100226,Mike,Machette,R,19510127.0,USA,,Q13512805,1968-09-22,1979-10-02
226,226,100227,Alvin,Gardiner,R,19510211.0,AUS,,Q22959202,1968-11-23,1981-12-06
227,227,100228,Kjell,Johansson,R,19510212.0,SWE,,Q5886813,1971-07-10,1982-02-01
228,228,100229,Dick,Stockton,R,19510218.0,USA,188.0,Q967423,1968-08-29,1983-02-21
229,229,100230,Welry,Fritz,R,19510219.0,CAN,,,1979-02-26,1980-03-24
230,230,100231,Erik,Van Dillen,R,19510221.0,USA,183.0,Q1259691,1968-08-17,1981-09-01
231,231,100232,Eddie,Dibbs,R,19510223.0,USA,170.0,Q1282765,1970-04-06,1984-05-13
232,232,100233,Ricardo,Cano,R,19510226.0,ARG,170.0,Q3430221,1971-03-20,1983-09-05
233,233,100234,Allan,McDonald,R,19510301.0,AUS,,Q16855281,1969-12-01,1973-06-11
234,234,100235,Antonio,Munoz,R,19510301.0,ESP,,Q4776822,1968-06-07,1980-05-12
235,235,100236,John,James,R,19510307.0,AUS,183.0,Q6241493,1968-11-23,2002-09-23
236,236,100237,Bill,Freer,R,19510309.0,RSA,,,1969-04-14,1979-12-03
237,237,100238,Rick,Fisher,R,19510329.0,USA,,Q7331389,1968-08-12,1981-01-12
238,238,100239,Hans,Engert,R,19510422.0,GER,,Q1566665,1972-06-05,1973-06-11
239,239,100240,Joao,Soares,R,19510425.0,BRA,185.0,Q6298385,1975-12-21,1988-08-01
240,240,100241,Joel,Bailey,R,19510425.0,USA,,Q22095303,1978-07-23,1988-04-27
241,241,100242,Mike,Collins,R,19510501.0,GBR,,,1970-06-01,1983-05-16
242,242,100243,Steve,Krulevitz,R,19510530.0,USA,175.0,Q7613081,1970-07-18,1983-05-02
243,243,100244,John,Alexander,R,19510704.0,AUS,190.0,Q1281683,1968-08-13,1985-03-18
244,244,100245,Jeff,Austin,R,19510705.0,USA,,Q6173248,1971-08-02,1977-01-31
245,245,100246,Frank,Puncec,R,19510709.0,RSA,,Q62513964,1980-04-08,1987-07-06
246,246,100247,Rolf,Thung,L,19510727.0,NED,190.0,Q1821050,1974-11-16,1979-09-14
247,247,100248,Max,Hurlimann,R,19510730.0,SUI,,,1976-09-24,1979-05-07
248,248,100249,Paolo,Bertolucci,R,19510803.0,ITA,175.0,Q484985,1971-08-02,1983-06-13
249,249,100250,Woody,Blocher,R,19510824.0,USA,173.0,Q87495855,1969-08-27,1979-04-30
250,250,100251,Grover Raz,Reid,R,19510827.0,USA,,,1970-04-06,1978-07-16
251,251,100252,Tim,Gullikson,R,19510908.0,USA,180.0,Q962989,1975-07-29,1986-02-10
252,252,100253,Tom,Gullikson,L,19510908.0,USA,180.0,Q1855348,1976-11-01,1986-08-26
253,253,100254,George,Glowa,R,19511001.0,USA,188.0,,1979-05-07,1979-05-07
254,254,100255,Roscoe,Tanner,L,19511015.0,USA,183.0,Q54681,1971-08-22,1994-06-10
255,255,100256,Luis,Baraldi,R,19511021.0,MEX,,,1968-03-18,1981-04-13
256,256,100257,Ross,Case,R,19511101.0,AUS,,Q1260196,1968-01-19,1984-04-16
257,257,100258,Jorge,Andrew,R,19511102.0,VEN,,Q11705726,1968-04-27,1981-01-09
258,258,100259,Peter,Feigl,R,19511130.0,AUT,183.0,Q3376565,1975-09-26,1985-03-04
259,259,100260,Gary,Groslimond,R,19520103.0,USA,,,1971-08-22,1973-09-16
260,260,100261,Brian,Gottfried,R,19520127.0,USA,183.0,Q912255,1971-07-24,1984-03-26
261,261,100262,Rolf,Norberg,R,19520131.0,SWE,,Q3440373,1972-11-04,1979-05-01
262,262,100263,John,Andrews,R,19520205.0,USA,,Q3180915,1973-07-09,1976-03-01
263,263,100264,Lajos,Levai,R,19520207.0,YUG,,,1977-12-29,1982-07-26
264,264,100265,Cliff,Letcher,R,19520209.0,AUS,,Q2979053,1970-12-19,1983-10-17
265,265,100266,John,Feaver,R,19520216.0,GBR,190.0,Q6232841,1972-06-26,1984-03-05
266,266,100267,Rayno,Seegers,R,19520229.0,RSA,,Q18030745,1968-07-22,1974-06-03
267,267,100268,Denis,Naegelen,R,19520314.0,FRA,,Q5802672,1973-11-19,1980-08-18
268,268,100269,Joe,Garcia,R,19520317.0,USA,,,1978-09-24,1979-09-10
269,269,100270,Anand,Amritraj,R,19520320.0,IND,185.0,Q2698644,1969-03-01,1988-10-24
270,270,100271,Jean Francois,Caujolle,L,19520331.0,FRA,,Q3165519,1972-12-03,1982-05-24
271,271,100272,Sandy,Mayer,R,19520405.0,USA,178.0,Q2096054,1970-08-17,1985-07-29
272,272,100273,Kim,Warwick,R,19520408.0,AUS,183.0,Q1741596,1970-08-02,1997-05-24
273,273,100274,Eric,Deblicker,R,19520417.0,FRA,178.0,Q3591073,1973-07-23,1982-08-15
274,274,100275,Hartmut,Kirchhubel,R,19520423.0,GER,,Q22278629,1973-07-23,1982-07-26
275,275,100276,Terry,Moor,L,19520423.0,USA,178.0,Q716901,1973-07-23,1987-02-09
276,276,100277,Jacques,Thamin,R,19520523.0,FRA,,Q13365306,1973-04-23,1978-10-15
277,277,100278,Frank,Gebert,R,19520611.0,GER,,Q3082618,1971-05-24,1981-04-27
278,278,100279,Mike,Cahill,R,19520617.0,USA,183.0,Q6846222,1974-07-22,1982-02-22
279,279,100280,Wojtek,Fibak,R,19520803.0,POL,183.0,Q505565,1973-05-04,1988-02-08
